idsales,sales_idcust,sales_idvariant,sales_mililiter,sales_totalml,sales_idbotol,sales_hargavariant,sales_hargabotol,sales_hargatotal,sales_diskon,sales_hargadiskon,sales_date,sales_author,sales_status
3763,738,164,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3764,738,101,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3765,739,164,2.1000000000000000e+01,3.5000000000000000e+01,56,2.0000000000000000e+03,6.0000000000000000e+03,4.8000000000000000e+04,0.0000000000000000e+00,4.8000000000000000e+04,"2007-04-02","OLLA",1
3766,741,147,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3767,742,81,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3768,742,95,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3769,742,164,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3770,742,90,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3771,742,95,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3772,742,164,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3773,742,90,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3774,742,50,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3775,742,117,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3776,743,67,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3777,745,42,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3778,747,90,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3779,747,90,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3780,748,164,7.0000000000000000e+00,7.0000000000000000e+00,54,2.0000000000000000e+03,2.0000000000000000e+03,1.6000000000000000e+04,0.0000000000000000e+00,1.6000000000000000e+04,"2007-04-02","OLLA",1
3781,748,164,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,0.0000000000000000e+00,3.0000000000000000e+04,"2007-04-02","OLLA",1
3782,749,125,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3783,749,64,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3784,749,125,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3785,749,64,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3786,750,57,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3787,751,113,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3788,751,94,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3789,752,42,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3790,752,44,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3791,752,113,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3792,753,137,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3793,754,81,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3794,755,75,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3795,756,116,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3796,756,116,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3797,758,75,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3798,761,72,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3799,762,125,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3800,762,125,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3801,762,125,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3802,765,164,1.7500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.5000000000000000e+04,0.0000000000000000e+00,3.5000000000000000e+04,"2007-04-02","OLLA",1
3803,766,72,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3804,766,146,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3805,766,72,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3806,766,146,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3807,767,47,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3808,767,120,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3809,770,55,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",0
3810,771,118,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3811,771,118,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3812,772,60,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3813,772,44,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3814,775,139,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3815,776,128,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3816,777,146,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3817,778,140,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3818,778,50,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3819,779,164,1.5000000000000000e+01,2.1000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,0.0000000000000000e+00,3.0000000000000000e+04,"2007-04-02","OLLA",1
3820,780,61,6.0000000000000000e+00,9.5000000000000000e+00,62,2.0000000000000000e+03,0.0000000000000000e+00,1.2000000000000000e+04,0.0000000000000000e+00,1.2000000000000000e+04,"2007-04-02","OLLA",1
3821,781,127,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3822,781,142,5.0000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.0000000000000000e+04,0.0000000000000000e+00,1.0000000000000000e+04,"2007-04-02","OLLA",1
3823,783,57,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3824,784,164,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,0.0000000000000000e+00,3.0000000000000000e+04,"2007-04-02","OLLA",1
3825,784,131,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3826,785,72,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3827,787,164,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3828,787,164,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3829,787,131,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3830,787,164,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3831,823,57,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3832,823,64,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3833,823,64,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3834,789,116,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3835,790,164,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3836,791,150,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3837,792,146,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3838,793,56,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3839,793,60,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3840,793,63,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3841,793,60,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3842,793,63,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3843,793,63,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3844,795,49,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3845,800,81,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3846,801,72,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3847,802,90,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3848,805,109,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3849,805,66,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3850,806,62,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3851,806,146,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3852,807,109,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3853,808,72,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3854,808,164,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3855,809,109,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3856,809,109,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3857,809,109,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3858,811,43,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3859,811,137,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3860,811,72,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3861,811,49,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
